timeline,KM_estimate
448.0,0.7173066393053318
449.0,0.7171097210502608
450.0,0.7169265859909654
451.0,0.7168099927013166
452.0,0.7166433585816195
453.0,0.7164794229192908
454.0,0.7163237511272377
455.0,0.7161819131006906
456.0,0.716048353656312
457.0,0.7159342268389434
458.0,0.7157560007431414
459.0,0.7156139126959109
460.0,0.7154550360385004
461.0,0.7153044514984014
462.0,0.7151761187445019
463.0,0.7150309750291653
464.0,0.7148550447365402
465.0,0.7146957950578005
466.0,0.7145224893918025
467.0,0.7143351239021889
468.0,0.7141700489850852
469.0,0.714013289713259
470.0,0.7138648502778103
471.0,0.7136855140041006
472.0,0.7135481481851582
473.0,0.7134051154698582
474.0,0.7132507832023821
475.0,0.713065510134273
476.0,0.7128941966952109
477.0,0.7127593352992552
478.0,0.7125906954022645
479.0,0.7124163399592973
480.0,0.7122306419512201
481.0,0.712106780648323
482.0,0.7119546890852952
483.0,0.7118504320058348
484.0,0.7117179349252936
485.0,0.7115684676726447
486.0,0.7114160921129875
487.0,0.7112692908019064
488.0,0.7111393667374617
489.0,0.7110009055729368
490.0,0.7108652027308172
491.0,0.7107152950179778
492.0,0.710508730395491
493.0,0.7103700133454327
494.0,0.7102510641911969
495.0,0.7100867198134608
496.0,0.7099308119272425
497.0,0.7097833368561538
498.0,0.7096329403933158
499.0,0.709530737715092
500.0,0.709383043073719
501.0,0.7092268275876524
502.0,0.7091103265883165
503.0,0.7089625117691181
504.0,0.7088260224456854
505.0,0.7086695662929167
506.0,0.7084988107711846
507.0,0.7083934730284345
508.0,0.7082624720525051
509.0,0.7081200247018787
510.0,0.7079803757323645
511.0,0.707840676712883
512.0,0.7077237494331978
513.0,0.7075868054311778
514.0,0.7074669368979882
515.0,0.7073356099308271
516.0,0.7071899500902938
517.0,0.7070842360255902
518.0,0.7069613259984276
519.0,0.7068383747107773
520.0,0.7067153741639952
521.0,0.7065837468982521
522.0,0.7064864244674671
523.0,0.7063747573392358
524.0,0.7062630485527814
525.0,0.706154167884823
526.0,0.7060280499881141
527.0,0.7058932855450308
528.0,0.7058043658520178
529.0,0.7056838440504161
530.0,0.7055718890659636
531.0,0.7054254303820566
532.0,0.7052731711953665
533.0,0.70516970898168
534.0,0.7050144460552481
535.0,0.7048965256533029
536.0,0.7047526662835908
537.0,0.7046404115215131
538.0,0.7045367493970516
539.0,0.7044013590594
540.0,0.7042543932504246
541.0,0.7041333115534182
542.0,0.7040121862156836
543.0,0.7038650524087817
544.0,0.7037582680074299
545.0,0.7036543287511869
546.0,0.7035532422703213
547.0,0.7034145615607543
548.0,0.7033307412149165
549.0,0.7032237575670514
550.0,0.7030820304834019
551.0,0.7029749671479227
552.0,0.7028360255593957
553.0,0.7027172959203365
554.0,0.7025840381830908
555.0,0.7024536278838442
556.0,0.7023318739319092
557.0,0.7021781698670377
558.0,0.7020563168223749
559.0,0.7019170078413236
560.0,0.701824100613728
561.0,0.701702113955066
562.0,0.7015946094698091
563.0,0.7014754443849955
564.0,0.7013736835192625
565.0,0.7012369833466479
566.0,0.7011467823645536
567.0,0.7010303548641308
568.0,0.7009488275181157
569.0,0.7008439648278284
570.0,0.7007099201291818
571.0,0.7006137180208526
572.0,0.7005116464079908
573.0,0.7004066169242982
574.0,0.7002957164374403
575.0,0.7001847743396665
576.0,0.7000533500561771
577.0,0.6999540164839798
578.0,0.6998312657315923
579.0,0.6997172419380554
580.0,0.6996353482473618
581.0,0.6995446483828736
582.0,0.6994334278989658
583.0,0.6993192342081997
584.0,0.6992137822609625
585.0,0.6990965589203207
586.0,0.6990174019740618
587.0,0.6989323490888675
588.0,0.6988091225107667
589.0,0.6987034540334305
590.0,0.6985713190332352
591.0,0.6984596928537234
592.0,0.698324522083565
593.0,0.6982333969123083
594.0,0.6981392914129986
595.0,0.6980451458598512
596.0,0.6979333037056988
597.0,0.6978214120070776
598.0,0.6977477713922206
599.0,0.6976593761592567
600.0,0.6975355857129661
601.0,0.6974382810865934
602.0,0.697332090628427
603.0,0.6972229093315491
604.0,0.6971284470823595
605.0,0.6970339452171279
606.0,0.6969305417445912
607.0,0.6968507445984448
608.0,0.6967443113888314
609.0,0.6966200887082883
610.0,0.6965076609586178
611.0,0.6964011088186121
612.0,0.6962915563888762
613.0,0.6961701206914027
614.0,0.6961049323389507
615.0,0.6959922944800214
616.0,0.6958885039963554
617.0,0.6957846794451622
618.0,0.6956926770178649
619.0,0.6956036006108753
620.0,0.6954936890394015
621.0,0.6954015671275994
622.0,0.6953034607811301
623.0,0.6952320808013255
624.0,0.6951219966363864
625.0,0.6950267516123548
626.0,0.6949255104184369
627.0,0.6948272026766756
628.0,0.6947526967680474
629.0,0.6946781643229031
630.0,0.6945618602665438
631.0,0.6944813109476522
632.0,0.6943619309306441
633.0,0.6942663916014546
634.0,0.6941528927678395
635.0,0.6940393533854914
636.0,0.6939556618024321
637.0,0.6938839017422697
638.0,0.6937762198911346
639.0,0.693656532107903
640.0,0.693542792897723
641.0,0.6934409932855795
642.0,0.693354127073024
643.0,0.6932462526091401
644.0,0.6931383422297038
645.0,0.6930543781656633
646.0,0.6929703817557532
647.0,0.6928743517701476
648.0,0.6927842897224216
649.0,0.6927032043643687
650.0,0.6925920507679844
651.0,0.6924988861136744
652.0,0.6924207208787482
653.0,0.6923244824134057
654.0,0.6922522753343711
655.0,0.692164989074797
656.0,0.692086702130027
657.0,0.6920144086361882
658.0,0.6919209929438477
659.0,0.6918335705655748
660.0,0.6917340535032079
661.0,0.6916465602088157
662.0,0.6915861918293642
663.0,0.6915016373492555
664.0,0.691417041123151
665.0,0.6913444980559774
666.0,0.6912537902714085
667.0,0.6911751455543396
668.0,0.6911055478153857
669.0,0.6910328957764217
670.0,0.6909359843622405
671.0,0.6908572072372038
672.0,0.6907723357167963
673.0,0.6906722642170136
674.0,0.6905630473553399
675.0,0.6904841355764331
676.0,0.6903626879978636
677.0,0.6902715690527045
678.0,0.6901773746781944
679.0,0.6900953011740478
680.0,0.690013197652713
681.0,0.6899067188293897
682.0,0.6898428081439858
683.0,0.6897849627541148
684.0,0.689696634996512
685.0,0.6896174204554867
686.0,0.6895351228424595
687.0,0.6894436450609638
688.0,0.6893673835577473
689.0,0.6892727845498002
690.0,0.68919646258923
691.0,0.6890834620392291
692.0,0.6889826362062216
693.0,0.6888909470828307
694.0,0.6888083986720105
695.0,0.6887288761955092
696.0,0.6886432065500444
697.0,0.6885728103467924
698.0,0.6884993217533587
699.0,0.6884349931995377
700.0,0.6883369229172912
701.0,0.6882572078056661
702.0,0.6881713263306714
703.0,0.6880792710765347
704.0,0.6880240145143279
705.0,0.6879718072626703
706.0,0.6878919298568782
707.0,0.6878243122918818
708.0,0.6877289959408227
709.0,0.6876244133453451
710.0,0.6875567128781569
711.0,0.6874859040589762
712.0,0.68741814748639
713.0,0.6873565260308317
714.0,0.6872702258195026
715.0,0.6872023917400751
716.0,0.6871252843790252
717.0,0.6870141979212799
718.0,0.686961719920945
719.0,0.6868876026912435
720.0,0.6868196359234124
721.0,0.6867238249195402
722.0,0.6866743531494264
723.0,0.6866279535165776
724.0,0.6865505876839867
725.0,0.6864700949269461
726.0,0.6864050530933717
727.0,0.6863151961163915
728.0,0.6862500987630898
729.0,0.6861787752433499
730.0,0.6861043244569203
731.0,0.686026744194538
732.0,0.6859305072313643
733.0,0.685818709722975
734.0,0.6857379341593174
735.0,0.6856788820520047
736.0,0.6856073693970381
737.0,0.6855420450165494
738.0,0.6854611341697663
739.0,0.685395749854999
740.0,0.685330339391974
741.0,0.6852306305049728
742.0,0.685168287787244
743.0,0.6850903267595735
744.0,0.6849998544920495
745.0,0.6849187118604174
746.0,0.6848469033737802
747.0,0.6847688175647021
748.0,0.6847031982479531
749.0,0.6846531813500164
750.0,0.6845749999616625
751.0,0.6844780160526664
752.0,0.6843653447743039
753.0,0.6843121208808911
754.0,0.6842400807725947
755.0,0.6841836744458071
756.0,0.6840864923818702
757.0,0.6840363173420887
758.0,0.6839327867070853
759.0,0.6838762913505095
760.0,0.6838166351860002
761.0,0.6837412544181903
762.0,0.6836281323414826
763.0,0.6835652587105936
764.0,0.6835023590451944
765.0,0.6834457258937036
766.0,0.6833796234529501
767.0,0.683316638575352
768.0,0.6832473251817932
769.0,0.6831779833303903
770.0,0.6831212289265398
771.0,0.683048679273014
772.0,0.6829855658035191
773.0,0.6829192669467425
774.0,0.6828624151756147
775.0,0.6828181772839657
776.0,0.6827517949493275
777.0,0.6826885508388235
778.0,0.6826379377330313
779.0,0.6825651500249676
780.0,0.6825113297032109
781.0,0.6824638191457373
782.0,0.6824131214532245
783.0,0.6823433829829195
784.0,0.6822831260307979
785.0,0.6821974614951553
786.0,0.682133980007262
787.0,0.6820419005722523
788.0,0.6819815499092612
789.0,0.6819402438834837
790.0,0.6818512360017149
791.0,0.6818003477834896
792.0,0.6817398895392996
793.0,0.6816762240238233
794.0,0.6816316396332651
795.0,0.6815551724520336
796.0,0.6814977965851553
797.0,0.6814340184759899
798.0,0.6813638385811954
799.0,0.6812968188733269
800.0,0.6812329591704713
801.0,0.6811594915869933
802.0,0.6811115572654526
803.0,0.6810348252700412
804.0,0.6809836499452604
805.0,0.6809356541423545
806.0,0.6808940409633485
807.0,0.6808139855106227
808.0,0.6807403105834723
809.0,0.6806698073971775
810.0,0.6806024800553777
811.0,0.680531915736285
812.0,0.6804773653658235
813.0,0.6804163717064975
814.0,0.680352141793513
815.0,0.6802814585271457
816.0,0.6802268197695456
817.0,0.680178588818925
818.0,0.6801206892341468
819.0,0.6800820738045746
820.0,0.6800209081071831
821.0,0.6799532744587237
822.0,0.6798759466288035
823.0,0.6798308199083755
824.0,0.6797856775632416
825.0,0.6797147136736761
826.0,0.6796501765455806
827.0,0.6795888447256505
828.0,0.6795307171515453
829.0,0.6794693354730995
830.0,0.679401461261921
831.0,0.6793626579077332
832.0,0.6793109001473733
833.0,0.6792461764406453
834.0,0.6791846637152458
835.0,0.6791101679177449
836.0,0.6790421240534086
837.0,0.6789837695547141
838.0,0.6789253899691801
839.0,0.6788702297147853
840.0,0.6788182935778652
841.0,0.6787371018215036
842.0,0.6786786182918273
843.0,0.678616858771599
844.0,0.6785745870719945
845.0,0.6785257884162673
846.0,0.678447672364701
847.0,0.6784020849845676
848.0,0.6783401887675227
849.0,0.6782684857172376
850.0,0.6782065314783619
851.0,0.678134767043306
852.0,0.6780792868201988
853.0,0.6780237895024198
854.0,0.6779519376164989
855.0,0.6778800535249091
856.0,0.6778277520008348
857.0,0.6777492690573235
858.0,0.6776936517472413
859.0,0.6776445553706353
860.0,0.6775725205605863
861.0,0.677536489226102
862.0,0.6774775006275027
863.0,0.6774119253852168
864.0,0.6773660036006184
865.0,0.6773003702218799
866.0,0.6772412775619793
867.0,0.6771821593968889
868.0,0.6771263022762346
869.0,0.67708357183445
870.0,0.677004657665238
871.0,0.6769553176178895
872.0,0.6769026667442118
873.0,0.6768302411612399
874.0,0.6767775475060216
875.0,0.6767017660810675
876.0,0.6766457286217499
877.0,0.6765995594335669
878.0,0.6765434747056455
879.0,0.6764939618635265
880.0,0.6764246137692589
881.0,0.6763354140477885
882.0,0.6762494794013542
883.0,0.6762064925389405
884.0,0.6761237842421944
885.0,0.676054275942138
886.0,0.6759847400661781
887.0,0.6759350511381355
888.0,0.6758820290868728
889.0,0.6758223511892888
890.0,0.6757659641110255
891.0,0.6757294586445785
892.0,0.6756630540869066
893.0,0.6756198713897248
894.0,0.6755500859040879
895.0,0.6754902426909035
896.0,0.6754337001676837
897.0,0.6753804613913762
898.0,0.675353830063511
899.0,0.6752972178421156
900.0,0.6752405827191106
901.0,0.675193920619136
902.0,0.6751372365530286
903.0,0.6750872029147869
904.0,0.6750371450378386
905.0,0.674957016782902
906.0,0.6749135970108354
907.0,0.674863471475697
908.0,0.6747899245255532
909.0,0.6747297255909274
910.0,0.6746728482060282
911.0,0.6746025582785494
912.0,0.6745322421847991
913.0,0.674468596955163
914.0,0.6744149746070813
915.0,0.6743244423560345
916.0,0.6742774758864112
917.0,0.6742271301212905
918.0,0.6741700480020654
919.0,0.6741364518786991
920.0,0.6740490666831703
921.0,0.6739919048421645
922.0,0.6739145346525974
923.0,0.6738438616143921
924.0,0.6737798944229323
925.0,0.6737361063927004
926.0,0.6737091477825167
927.0,0.6736214928397031
928.0,0.6735641504327606
929.0,0.6735236582313241
930.0,0.6734662675392723
931.0,0.6734324956118669
932.0,0.6733750579874405
933.0,0.6732905535803506
934.0,0.673239826997411
935.0,0.6731620130129645
936.0,0.6730977044228819
937.0,0.6730502943522858
938.0,0.6730096389433846
939.0,0.6729520191256845
940.0,0.6729045464701722
941.0,0.6728706213606946
942.0,0.6728298945969343
943.0,0.6727551941973421
944.0,0.6727076306928716
945.0,0.67266004555956
946.0,0.6725784318680337
947.0,0.6725171928041741
948.0,0.672438912000335
949.0,0.6723537875475865
950.0,0.6722958753511407
951.0,0.6722481614363729
952.0,0.6722140653756804
953.0,0.6721594831628106
954.0,0.6720980501123145
955.0,0.6720331731464138
956.0,0.6719614437010998
957.0,0.6718862595862751
958.0,0.6718418115840026
959.0,0.6718178653703658
960.0,0.6717288819650356
961.0,0.6716569748493059
962.0,0.6716021616490752
963.0,0.6715233326906566
964.0,0.6714478902633922
965.0,0.6714032928814869
966.0,0.6713655417826467
967.0,0.6713106046954035
968.0,0.6712556442762525
969.0,0.6712075280557838
970.0,0.6711387620769337
971.0,0.6710733992368114
972.0,0.6710114454217383
973.0,0.6709701242265378
974.0,0.6709287824511511
975.0,0.6708943155740767
976.0,0.6708632824707902
977.0,0.670818433595083
978.0,0.6707597566993061
979.0,0.6707010520120397
980.0,0.6706492310798251
981.0,0.6706077540362081
982.0,0.6705524293546576
983.0,0.6704936201938725
984.0,0.6704417053834777
985.0,0.6703689931187816
986.0,0.6703031711543602
987.0,0.6702407799685289
988.0,0.6701922329034866
989.0,0.6701263158821786
990.0,0.670056896479913
991.0,0.670008279980985
992.0,0.6699387939863902
993.0,0.6698831800987506
994.0,0.6698484068041027
995.0,0.6697753434393994
996.0,0.6697335729830906
997.0,0.6696465140957845
998.0,0.6695977380367778
999.0,0.6695489353154459
1000.0,0.6694756972974771
1001.0,0.6694059195419846
1002.0,0.6693430894352375
1003.0,0.6692767414331127
1004.0,0.669220846100286
1005.0,0.6691754076598443
1006.0,0.6691369430731858
1007.0,0.669066973455841
1008.0,0.6690144663164133
1009.0,0.6689724434545664
1010.0,0.6689268953211112
1011.0,0.6688602967169947
1012.0,0.6687761359985167
1013.0,0.668712986320886
1014.0,0.6686708611202964
1015.0,0.6686181766843433
1016.0,0.6685549271195957
1017.0,0.6684916496180542
1018.0,0.6684459311687023
1019.0,0.6684001934686673
1020.0,0.6683438766069184
1021.0,0.668276966505196
1022.0,0.6682276414515206
1023.0,0.6681641870580928
1024.0,0.6681253905416501
1025.0,0.6680795229219083
1026.0,0.6680371676987985
1027.0,0.6680053856647492
1028.0,0.6679559226273909
1029.0,0.6678922980151096
1030.0,0.6678286434204587
1031.0,0.6677897291720193
1032.0,0.6677154060481061
1033.0,0.6676552122710137
1034.0,0.6675808181656698
1035.0,0.6675241119664868
1036.0,0.667478016397899
1037.0,0.6674283504794102
1038.0,0.667375113791967
1039.0,0.6673147525573602
1040.0,0.6672685728347912
1041.0,0.6672081508354286
1042.0,0.6671477008204304
1043.0,0.6670943372579294
1044.0,0.6670480636661403
1045.0,0.6670053338483639
1046.0,0.6669625823487827
1047.0,0.6669198100583368
1048.0,0.666869885572501
1049.0,0.6668342084367743
1050.0,0.6667735297112247
1051.0,0.6667556755723245
1052.0,0.6667092349140498
1053.0,0.6666556245479471
1054.0,0.6666234421100823
1055.0,0.6665733614668466
1056.0,0.6665375686417288
1057.0,0.6665017590868578
1058.0,0.6664623497318978
1059.0,0.6664014139011561
1060.0,0.6663404485574098
1061.0,0.6663117422984183
1062.0,0.666268658547987
1063.0,0.6662399222659783
1064.0,0.6662147660838101
1065.0,0.6661716207191839
1066.0,0.6661104753484366
1067.0,0.6660600895936414
1068.0,0.6660276831669665
1069.0,0.6659736514239745
1070.0,0.6659195924883584
1071.0,0.6658727096948595
1072.0,0.6658258040376529
1073.0,0.6657788800721293
1074.0,0.6657536022208606
1075.0,0.6656885699323298
1076.0,0.6656524234232434
